InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.145671	0.105474	0.951807	0.92562	1	0.994688	0.00484555	1.08014	
0.146178	0.106142	0.952096	0.925577	1	0.994688	0.00484555	1.07946	
0.146683	0.106809	0.952381	0.925575	1	0.994688	0.00484555	1.07943	
0.147687	0.108144	0.952941	0.925539	1	0.994688	0.00484555	1.07878	
0.148186	0.108812	0.953216	0.925539	1	0.994688	0.00484555	1.07877	
0.148683	0.109479	0.953488	0.925507	1	0.994688	0.00484555	1.07812	
0.144445	0.109479	0.947977	0.925505	1	0.994028	0.00545124	1.07807	
0.144949	0.110147	0.948276	0.925499	1	0.994028	0.00545124	1.07794	
0.14545	0.110814	0.948571	0.925499	1	0.994028	0.00545124	1.07793	
0.14595	0.111482	0.948864	0.925493	1	0.994028	0.00545124	1.07781	
0.146448	0.11215	0.949153	0.925489	1	0.994028	0.00545124	1.07771	
0.146944	0.112817	0.949438	0.925484	1	0.994028	0.00545124	1.07759	
0.142936	0.112817	0.944134	0.925476	1	0.993369	0.00605694	1.07739	
0.1391	0.112817	0.938889	0.925474	1	0.99271	0.00666263	1.07733	
0.139607	0.113485	0.939227	0.925453	1	0.99271	0.00666263	1.07678	
0.140113	0.114152	0.93956	0.925446	1	0.99271	0.00666263	1.0766	
0.140617	0.11482	0.939891	0.925445	1	0.99271	0.00666263	1.07655	
0.14112	0.115487	0.940217	0.925427	1	0.99271	0.00666263	1.07603	
0.14162	0.116155	0.940541	0.925423	1	0.99271	0.00666263	1.07592	
0.142119	0.116822	0.94086	0.925421	1	0.99271	0.00666263	1.07587	
0.142616	0.11749	0.941176	0.925418	1	0.99271	0.00666263	1.07577	
0.143112	0.118158	0.941489	0.925416	1	0.99271	0.00666263	1.07569	
0.143606	0.118825	0.941799	0.925414	1	0.99271	0.00666263	1.07565	
0.144098	0.119493	0.942105	0.92541	1	0.99271	0.00666263	1.07552	
0.144589	0.12016	0.942408	0.92541	1	0.99271	0.00666263	1.07551	
0.145078	0.120828	0.942708	0.925392	1	0.99271	0.00666263	1.07496	
0.145565	0.121495	0.943005	0.92539	1	0.99271	0.00666263	1.07488	
0.146051	0.122163	0.943299	0.925384	1	0.99271	0.00666263	1.0747	
0.146536	0.12283	0.94359	0.925382	1	0.99271	0.00666263	1.07465	
0.147019	0.123498	0.943878	0.92538	1	0.99271	0.00666263	1.07459	
0.1475	0.124166	0.944162	0.925378	1	0.99271	0.00666263	1.07451	
0.14798	0.124833	0.944444	0.925362	1	0.99271	0.00666263	1.07403	
0.148459	0.125501	0.944724	0.92536	1	0.99271	0.00666263	1.07396	
0.148936	0.126168	0.945	0.925359	1	0.99271	0.00666263	1.07392	
0.149412	0.126836	0.945274	0.925353	1	0.99271	0.00666263	1.07376	
0.149886	0.127503	0.945545	0.925346	1	0.99271	0.00666263	1.07354	
