InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0748905	0.108892	0.954167	0.960726	1	0.994797	0.0105163	1.09839	
0.075133	0.109368	0.954357	0.960588	1	0.994797	0.0105163	1.0983	
0.0753749	0.109843	0.954545	0.960573	1	0.994797	0.0105163	1.09829	
0.0756163	0.110319	0.954733	0.960543	1	0.994797	0.0105163	1.09827	
0.0758571	0.110794	0.954918	0.960467	1	0.994797	0.0105163	1.09822	
0.0760974	0.11127	0.955102	0.960452	1	0.994797	0.0105163	1.09821	
0.0763371	0.111745	0.955285	0.960408	1	0.994797	0.0105163	1.09818	
0.0765763	0.112221	0.955466	0.960393	1	0.994797	0.0105163	1.09817	
0.0768149	0.112696	0.955645	0.960203	1	0.994797	0.0105163	1.09804	
0.077053	0.113172	0.955823	0.960102	1	0.994797	0.0105163	1.09797	
0.0772906	0.113647	0.956	0.960088	1	0.994797	0.0105163	1.09796	
0.0775277	0.114123	0.956175	0.959975	1	0.994797	0.0105163	1.09788	
0.0777643	0.114598	0.956349	0.959947	1	0.994797	0.0105163	1.09786	
0.0780003	0.115074	0.956522	0.959934	1	0.994797	0.0105163	1.09785	
0.0754474	0.115074	0.952756	0.959622	1	0.994326	0.0114723	1.09762	
0.0729993	0.115074	0.94902	0.959241	1	0.993856	0.0124283	1.09732	
0.0732383	0.115549	0.949219	0.959084	1	0.993856	0.0124283	1.09719	
0.0734769	0.116025	0.949416	0.958933	1	0.993856	0.0124283	1.09706	
0.0737149	0.1165	0.949612	0.958922	1	0.993856	0.0124283	1.09705	
0.0739525	0.116976	0.949807	0.958888	1	0.993856	0.0124283	1.09702	
0.0741896	0.117451	0.95	0.958866	1	0.993856	0.0124283	1.097	
0.0744262	0.117927	0.950192	0.958832	1	0.993856	0.0124283	1.09697	
0.0746623	0.118402	0.950382	0.958821	1	0.993856	0.0124283	1.09696	
0.0748979	0.118878	0.95057	0.958788	1	0.993856	0.0124283	1.09693	
0.0751331	0.119353	0.950758	0.958777	1	0.993856	0.0124283	1.09692	
0.0753678	0.119829	0.950943	0.958744	1	0.993856	0.0124283	1.09689	
0.0756021	0.120304	0.951128	0.958734	1	0.993856	0.0124283	1.09688	
0.0758358	0.12078	0.951311	0.958648	1	0.993856	0.0124283	1.0968	
0.0760692	0.121255	0.951493	0.958545	1	0.993856	0.0124283	1.0967	
0.076302	0.121731	0.951673	0.958415	1	0.993856	0.0124283	1.09657	
0.0765345	0.122206	0.951852	0.958357	1	0.993856	0.0124283	1.09651	
0.0767665	0.122682	0.95203	0.958329	1	0.993856	0.0124283	1.09648	
0.0744363	0.122682	0.948529	0.958138	1	0.993387	0.0133843	1.09627	
0.0746692	0.123157	0.948718	0.958087	1	0.993387	0.0133843	1.09621	
0.0749016	0.123633	0.948905	0.95802	1	0.993387	0.0133843	1.09613	
0.0751336	0.124108	0.949091	0.957979	1	0.993387	0.0133843	1.09608	
0.0753652	0.124584	0.949275	0.957948	1	0.993387	0.0133843	1.09604	
0.0755964	0.125059	0.949458	0.957901	1	0.993387	0.0133843	1.09598	
0.0758271	0.125535	0.94964	0.957834	1	0.993387	0.0133843	1.09589	
0.0760575	0.12601	0.949821	0.957819	1	0.993387	0.0133843	1.09587	
0.0762874	0.126486	0.95	0.957805	1	0.993387	0.0133843	1.09585	
0.0765169	0.126961	0.950178	0.957756	1	0.993387	0.0133843	1.09578	
0.076746	0.127437	0.950355	0.957613	1	0.993387	0.0133843	1.09556	
0.0769747	0.127913	0.95053	0.957595	1	0.993387	0.0133843	1.09553	
0.0747425	0.127913	0.947183	0.957433	1	0.992918	0.0143403	1.09523	
0.0749719	0.128388	0.947368	0.957424	1	0.992918	0.0143403	1.09521	
0.0752009	0.128864	0.947552	0.957307	1	0.992918	0.0143403	1.09493	
0.0754295	0.129339	0.947735	0.957304	1	0.992918	0.0143403	1.09492	
0.0756578	0.129815	0.947917	0.957264	1	0.992918	0.0143403	1.0948	
0.0758856	0.13029	0.948097	0.957249	1	0.992918	0.0143403	1.09475	
0.0761131	0.130766	0.948276	0.957238	1	0.992918	0.0143403	1.09471	
0.0763401	0.131241	0.948454	0.957215	1	0.992918	0.0143403	1.09463	
0.0765669	0.131717	0.94863	0.957204	1	0.992918	0.0143403	1.09459	
0.0767932	0.132192	0.948805	0.957201	1	0.992918	0.0143403	1.09458	
0.0770192	0.132668	0.94898	0.957168	1	0.992918	0.0143403	1.09446	
0.0772448	0.133143	0.949153	0.957133	1	0.992918	0.0143403	1.09433	
0.07747	0.133619	0.949324	0.957127	1	0.992918	0.0143403	1.09431	
0.0776949	0.134094	0.949495	0.957106	1	0.992918	0.0143403	1.09423	
0.0779194	0.13457	0.949664	0.957088	1	0.992918	0.0143403	1.09416	
0.0781436	0.135045	0.949833	0.957075	1	0.992918	0.0143403	1.09411	
0.0783674	0.135521	0.95	0.957052	1	0.992918	0.0143403	1.09402	
0.0785909	0.135996	0.950166	0.957014	1	0.992918	0.0143403	1.09387	
0.078814	0.136472	0.950331	0.956985	1	0.992918	0.0143403	1.09375	
0.0790368	0.136947	0.950495	0.956963	1	0.992918	0.0143403	1.09366	
0.0792593	0.137423	0.950658	0.956951	1	0.992918	0.0143403	1.09361	
0.0794814	0.137898	0.95082	0.956946	1	0.992918	0.0143403	1.09359	
0.0797032	0.138374	0.95098	0.95689	1	0.992918	0.0143403	1.09335	
0.0801458	0.139325	0.951299	0.956888	1	0.992918	0.0143403	1.09334	
0.0803666	0.1398	0.951456	0.956875	1	0.992918	0.0143403	1.09328	
0.0805871	0.140276	0.951613	0.956822	1	0.992918	0.0143403	1.09304	
0.0784566	0.140276	0.948553	0.956815	1	0.992449	0.0152964	1.09301	
0.0786777	0.140751	0.948718	0.956807	1	0.992449	0.0152964	1.09297	
0.0788985	0.141227	0.948882	0.956779	1	0.992449	0.0152964	1.09284	
0.0791189	0.141702	0.949045	0.956769	1	0.992449	0.0152964	1.09279	
0.0793391	0.142178	0.949206	0.956765	1	0.992449	0.0152964	1.09277	
0.0795589	0.142653	0.949367	0.95674	1	0.992449	0.0152964	1.09265	
0.0797785	0.143129	0.949527	0.956738	1	0.992449	0.0152964	1.09264	
0.0799977	0.143604	0.949686	0.956726	1	0.992449	0.0152964	1.09258	
0.0802166	0.14408	0.949843	0.956722	1	0.992449	0.0152964	1.09256	
0.0804353	0.144555	0.95	0.956693	1	0.992449	0.0152964	1.09241	
0.0806536	0.145031	0.950156	0.956672	1	0.992449	0.0152964	1.0923	
0.0808717	0.145506	0.950311	0.956659	1	0.992449	0.0152964	1.09223	
0.0810894	0.145982	0.950464	0.95665	1	0.992449	0.0152964	1.09218	
