InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0236107	0.0882889	0.979757	0.981466	1	0.998179	0.0122549	1.11922	
0.0236924	0.0886538	0.979839	0.981465	1	0.998179	0.0122549	1.11921	
0.023774	0.0890186	0.97992	0.981463	1	0.998179	0.0122549	1.11919	
0.0238555	0.0893834	0.98	0.981462	1	0.998179	0.0122549	1.11918	
0.0239367	0.0897483	0.98008	0.981458	1	0.998179	0.0122549	1.11914	
0.0240178	0.0901131	0.980159	0.981448	1	0.998179	0.0122549	1.11905	
0.0241793	0.0908428	0.980315	0.981447	1	0.998179	0.0122549	1.11904	
0.0242599	0.0912076	0.980392	0.981445	1	0.998179	0.0122549	1.11902	
0.0243402	0.0915724	0.980469	0.981443	1	0.998179	0.0122549	1.119	
0.0244204	0.0919372	0.980545	0.981437	1	0.998179	0.0122549	1.11894	
0.0245004	0.0923021	0.98062	0.981434	1	0.998179	0.0122549	1.11891	
0.0245803	0.0926669	0.980695	0.981432	1	0.998179	0.0122549	1.11889	
0.0247395	0.0933966	0.980843	0.981425	1	0.998179	0.0122549	1.11882	
0.0248189	0.0937614	0.980916	0.981421	1	0.998179	0.0122549	1.11878	
0.024898	0.0941262	0.980989	0.98142	1	0.998179	0.0122549	1.11877	
0.0250559	0.0948559	0.981132	0.981407	1	0.998179	0.0122549	1.11863	
0.0251347	0.0952207	0.981203	0.981406	1	0.998179	0.0122549	1.11862	
0.0252132	0.0955856	0.981273	0.981403	1	0.998179	0.0122549	1.11858	
0.0252916	0.0959504	0.981343	0.981384	1	0.998179	0.0122549	1.11838	
0.0253699	0.0963152	0.981413	0.981383	1	0.998179	0.0122549	1.11836	
0.0254479	0.09668	0.981481	0.981374	1	0.998179	0.0122549	1.11826	
0.0255259	0.0970449	0.98155	0.981373	1	0.998179	0.0122549	1.11825	
0.0256813	0.0977745	0.981685	0.981366	1	0.998179	0.0122549	1.11817	
0.0257588	0.0981394	0.981752	0.981366	1	0.998179	0.0122549	1.11816	
0.0259134	0.098869	0.981884	0.981364	1	0.998179	0.0122549	1.11814	
0.0259904	0.0992339	0.981949	0.981363	1	0.998179	0.0122549	1.11813	
0.0260673	0.0995987	0.982014	0.98136	1	0.998179	0.0122549	1.11809	
0.0262972	0.100693	0.982206	0.981359	1	0.998179	0.0122549	1.11808	
0.0263736	0.101058	0.98227	0.981357	1	0.998179	0.0122549	1.11806	
0.0264498	0.101423	0.982332	0.981356	1	0.998179	0.0122549	1.11804	
0.0265259	0.101788	0.982394	0.981352	1	0.998179	0.0122549	1.11799	
0.0266018	0.102152	0.982456	0.981351	1	0.998179	0.0122549	1.11798	
0.0268289	0.103247	0.982639	0.981349	1	0.998179	0.0122549	1.11796	
0.0269043	0.103612	0.982699	0.981348	1	0.998179	0.0122549	1.11795	
0.0269796	0.103977	0.982759	0.981348	1	0.998179	0.0122549	1.11794	
0.0270547	0.104341	0.982818	0.981347	1	0.998179	0.0122549	1.11793	
0.0271298	0.104706	0.982877	0.981344	1	0.998179	0.0122549	1.1179	
0.0251504	0.105436	0.979661	0.981339	1	0.997816	0.0147059	1.11783	
0.0252261	0.105801	0.97973	0.981334	1	0.997816	0.0147059	1.11777	
0.0253016	0.106166	0.979798	0.981333	1	0.997816	0.0147059	1.11775	
0.0234291	0.10653	0.976589	0.981332	1	0.997453	0.0171569	1.11774	
0.0235051	0.106895	0.976667	0.981331	1	0.997453	0.0171569	1.11773	
0.0235809	0.10726	0.976744	0.98133	1	0.997453	0.0171569	1.11771	
0.0237322	0.10799	0.976898	0.981329	1	0.997453	0.0171569	1.1177	
0.0239583	0.109084	0.977124	0.981327	1	0.997453	0.0171569	1.11767	
0.0241085	0.109814	0.977273	0.981325	1	0.997453	0.0171569	1.11765	
0.0241834	0.110179	0.977346	0.981321	1	0.997453	0.0171569	1.11759	
0.0242582	0.110544	0.977419	0.98132	1	0.997453	0.0171569	1.11758	
0.0243329	0.110908	0.977492	0.981317	1	0.997453	0.0171569	1.11754	
0.0244075	0.111273	0.977564	0.981315	1	0.997453	0.0171569	1.11752	
0.024482	0.111638	0.977636	0.981315	1	0.997453	0.0171569	1.11751	
0.0245564	0.112003	0.977707	0.981308	1	0.997453	0.0171569	1.11742	
0.0246306	0.112368	0.977778	0.981308	1	0.997453	0.0171569	1.11741	
0.0247788	0.113097	0.977918	0.981303	1	0.997453	0.0171569	1.11735	
0.0249266	0.113827	0.978056	0.9813	1	0.997453	0.0171569	1.1173	
0.0250003	0.114192	0.978125	0.981294	1	0.997453	0.0171569	1.11722	
0.025074	0.114557	0.978193	0.981294	1	0.997453	0.0171569	1.11721	
0.0252209	0.115286	0.978328	0.981293	1	0.997453	0.0171569	1.1172	
0.0252943	0.115651	0.978395	0.981289	1	0.997453	0.0171569	1.11714	
0.0254406	0.116381	0.978528	0.981286	1	0.997453	0.0171569	1.11709	
